sku_id,group_id,group_name,group_size,brand_canonical,product_form,unit,origin,pack_count,ean,sku_name,method_version,dataset_sha256
H7343002_S_HK260107JJQT15884RMN01,G5_5cdf62663dd41831,玫瑰味 皂紙 50pc (中國),6,,soap_paper,50pc,中國,1,,(50片玫瑰味）日本便攜香皂紙 /兒童洗手香皂片 /外出旅行/防疫衛生殺菌/一次性番梘紙,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343003_S_HK260107JJQT15884RMN01,G5_5cdf62663dd41831,玫瑰味 皂紙 50pc (中國),6,,soap_paper,50pc,中國,1,,(50片玫瑰味）日本便攜香皂紙 /兒童洗手香皂片 /外出旅行/防疫衛生殺菌/一次性番梘紙,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343015_S_HK260107JJQT15884RMN01,G5_5cdf62663dd41831,玫瑰味 皂紙 50pc (中國),6,,soap_paper,50pc,中國,1,,(50片玫瑰味）日本便攜香皂紙 /兒童洗手香皂片 /外出旅行/防疫衛生殺菌/一次性番梘紙,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8513001_S_Ehome-0008,G5_5cdf62663dd41831,玫瑰味 皂紙 50pc (中國),6,,soap_paper,50pc,中國,1,,(50片玫瑰味）日本便攜香皂紙 /兒童洗手香皂片 /外出旅行/防疫衛生殺菌/一次性番梘紙,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8513003_S_Ehome-0008,G5_5cdf62663dd41831,玫瑰味 皂紙 50pc (中國),6,,soap_paper,50pc,中國,1,,(50片玫瑰味）日本便攜香皂紙 /兒童洗手香皂片 /外出旅行/防疫衛生殺菌/一次性番梘紙,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0713001_S_GoatSoap-003,G5_779eb7ead086a2ea,Goat Soap 山羊奶·椰子油·粉紅 香皂 100g (澳洲),6,Goat Soap,soap_bar,100g,澳洲,1,9349254002066,【粉色】純天然山羊奶皂 - 椰子油100g（9349254002066）【平行進口】不同版本包裝隨機發,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5859001_S_ST2808,G5_779eb7ead086a2ea,Goat Soap 山羊奶·椰子油·粉紅 香皂 100g (澳洲),6,Goat Soap,soap_bar,100g,澳洲,1,,Goat 山羊奶肥皂 - 椰子油(粉色) 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5859001_S_ST2815,G5_779eb7ead086a2ea,Goat Soap 山羊奶·椰子油·粉紅 香皂 100g (澳洲),6,Goat Soap,soap_bar,100g,澳洲,3,,Goat 山羊奶肥皂 - 椰子油(粉色) 100g x3,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6173001_S_GOAT-SOAP-COCONUT,G5_779eb7ead086a2ea,Goat Soap 山羊奶·椰子油·粉紅 香皂 100g (澳洲),6,Goat Soap,soap_bar,,澳洲,1,,純天然山羊奶皂 - 椰子油 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002066,G5_779eb7ead086a2ea,Goat Soap 山羊奶·椰子油·粉紅 香皂 100g (澳洲),6,Goat Soap,soap_bar,100g,澳洲,1,9349254002066,純天然山羊奶皂 - 椰子油 100克 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S2232001_S_GOS2066X2,G5_779eb7ead086a2ea,Goat Soap 山羊奶·椰子油·粉紅 香皂 100g (澳洲),6,Goat Soap,soap_bar,100g,澳洲,2,,*優惠兩件裝*天然有機山羊奶手工皂 - 椰子油 - 粉紅色 100g ✥ [02066X2] (平行進口貨),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6141001_S_A076-12B,G5_8195bd36d088af38,NAJEL 月桂油·橄欖油·死海泥 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,Najel 阿勒頗天然手工古皂 12%月桂油 88%橄欖油 100g輕便裝 香港行貨 法國品牌,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6141001_S_A405,G5_8195bd36d088af38,NAJEL 月桂油·橄欖油·死海泥 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,死海泥 阿勒頗天然手工古皂 香港行貨 法國品牌 #3820,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6141001_S_A408,G5_8195bd36d088af38,NAJEL 月桂油·橄欖油·死海泥 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,有機紫羅蘭 阿勒頗天然手工古皂 香港行貨 法國品牌 #2212,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6173001_S_NAJEL-CHARCOAL,G5_8195bd36d088af38,NAJEL 月桂油·橄欖油·死海泥 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,有機黑炭 阿勒頗天然手工皂 法國品牌 香港行貨 包裝隨機發貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6173001_S_NAJEL-DEAD-SEA-MUD,G5_8195bd36d088af38,NAJEL 月桂油·橄欖油·死海泥 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,死海泥 阿勒頗天然手工皂 法國品牌 香港行貨 包裝隨機發貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7517001_S_NAJ0959,G5_8195bd36d088af38,NAJEL 月桂油·橄欖油·死海泥 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,【法國品牌】阿勒頗天然有機黑木炭手工皂（100g）【平行進口】,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6141001_S_A404,G5_97d1d037a4f497b5,NAJEL 阿勒頗·橙花·法國 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,紅泥 阿勒頗天然手工古皂 香港行貨 法國品牌 #3264,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6141001_S_A410,G5_97d1d037a4f497b5,NAJEL 阿勒頗·橙花·法國 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,有機橙花 阿勒頗天然手工古皂 香港行貨 法國品牌 #5114,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6141001_S_A463,G5_97d1d037a4f497b5,NAJEL 阿勒頗·橙花·法國 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,(附起泡網)茉莉花香 阿勒頗天然手工古皂100g #3608 香港行貨 法國品牌,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6173001_S_NAJEL-ORG,G5_97d1d037a4f497b5,NAJEL 阿勒頗·橙花·法國 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,有機橙花 阿勒頗天然手工皂 法國品牌 香港行貨 包裝隨機發貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6173001_S_NAJEL-RD-CLAY,G5_97d1d037a4f497b5,NAJEL 阿勒頗·橙花·法國 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,紅泥 阿勒頗天然手工皂 法國品牌 香港行貨 包裝隨機發貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7517001_S_NAJ5114,G5_97d1d037a4f497b5,NAJEL 阿勒頗·橙花·法國 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),6,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,【法國品牌】阿勒頗天然有機橙花手工皂（100g）【平行進口】,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_Aleppo_1_20,G5_79e6d14dd1d0e3c4,GrabNat 阿勒頗古·月桂油 香皂 180g (土耳其),6,GrabNat,soap_bar,180g,土耳其,1,,GrabNat 阿勒頗古皂 20% 月桂油 — 180 克,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_Aleppo_1_30,G5_79e6d14dd1d0e3c4,GrabNat 阿勒頗古·月桂油 香皂 180g (土耳其),6,GrabNat,soap_bar,180g,土耳其,1,,GrabNat 阿勒頗古皂 30% 月桂油 — 180 克,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_Aleppo_2_20,G5_79e6d14dd1d0e3c4,GrabNat 阿勒頗古·月桂油 香皂 180g (土耳其),6,GrabNat,soap_bar,180g,土耳其,2,,GrabNat 阿勒頗古皂 20% 月桂油 — 180 克 × 2,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_Aleppo_2_30,G5_79e6d14dd1d0e3c4,GrabNat 阿勒頗古·月桂油 香皂 180g (土耳其),6,GrabNat,soap_bar,180g,土耳其,2,,GrabNat 阿勒頗古皂 30% 月桂油 — 180 克 × 2,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_Aleppo_4_20,G5_79e6d14dd1d0e3c4,GrabNat 阿勒頗古·月桂油 香皂 180g (土耳其),6,GrabNat,soap_bar,180g,土耳其,4,,GrabNat 阿勒頗古皂 20% 月桂油 — 180 克 × 4,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_Aleppo_4_30,G5_79e6d14dd1d0e3c4,GrabNat 阿勒頗古·月桂油 香皂 180g (土耳其),6,GrabNat,soap_bar,180g,土耳其,4,,GrabNat 阿勒頗古皂 30% 月桂油 — 180 克 × 4,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0216001_S_9556155017017,G5_4d71d27b347fc698,花王 優雅花香·kao 香皂 130g (馬來西亞),5,花王,soap_bar,130g,馬來西亞,3,9556155017017,KAO 花王 優雅花香香皂 130G X 3(9556155017017),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8424001_S_9556155017017,G5_4d71d27b347fc698,花王 優雅花香·kao 香皂 130g (馬來西亞),5,花王,soap_bar,130g,馬來西亞,3,9556155017017,- 花王香皂 優雅花香 130g x 3,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9340001_S_65610,G5_4d71d27b347fc698,花王 優雅花香·kao 香皂 130g (馬來西亞),5,花王,soap_bar,130g,馬來西亞,6,,奶白香皂優雅花香 130g x 6 #19609,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9357001_S_9556155017017,G5_4d71d27b347fc698,花王 優雅花香·kao 香皂 130g (馬來西亞),5,花王,soap_bar,130g,馬來西亞,3,9556155017017,KAO 花王 優雅花香香皂 130G X 3(9556155017017),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9564001_S_KA05KS03,G5_4d71d27b347fc698,花王 優雅花香·kao 香皂 130g (馬來西亞),5,花王,soap_bar,130g,馬來西亞,3,9556155017017,花王香皂 優雅花香 130g x 3 (9556155017017),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0713001_S_GoatSoap-001,G5_83fd2388e9bb8b72,Goat Soap 山羊奶·檸檬味·檸檬香 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,1,9349254002028,【綠色】純天然山羊奶皂 - 檸檬香100g（9349254002028）【平行進口】不同版本包裝隨機發,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6167001_S_9349254002028,G5_83fd2388e9bb8b72,Goat Soap 山羊奶·檸檬味·檸檬香 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,2,9349254002028,Goat Soap 瘦羊皂檸檬味100g*2（平行進口）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6167002_S_9349254002028,G5_83fd2388e9bb8b72,Goat Soap 山羊奶·檸檬味·檸檬香 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,2,9349254002028,Goat Soap 瘦羊皂檸檬味100g*2（平行進口）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7096001_S_9349254002028,G5_83fd2388e9bb8b72,Goat Soap 山羊奶·檸檬味·檸檬香 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,2,9349254002028,Goat Soap 瘦羊皂檸檬味100g*2（平行進口）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002028,G5_83fd2388e9bb8b72,Goat Soap 山羊奶·檸檬味·檸檬香 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,1,9349254002028,純天然山羊奶皂 - 檸檬香 100克 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B1506001_S_8852086002797,G5_cffac0731717c121,蛇牌 brand·snake·薰衣草 香皂 100g (泰國),5,蛇牌,soap_bar,100g,,1,8852086002797,Snake brand - 薰衣草舒緩涼感香皂 100g (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7273001_S_8852086002797,G5_cffac0731717c121,蛇牌 brand·snake·薰衣草 香皂 100g (泰國),5,蛇牌,soap_bar,100g,,1,8852086002797,Snake brand - 薰衣草舒緩涼感香皂 100g (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8196001_S_885208692239,G5_cffac0731717c121,蛇牌 brand·snake·薰衣草 香皂 100g (泰國),5,蛇牌,soap_bar,100g,泰國,1,8852086002797,泰國Snake Brand蛇牌香皂薰衣草100g(平行進口)8852086002797,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8424001_S_8852086922392,G5_cffac0731717c121,蛇牌 brand·snake·薰衣草 香皂 100g (泰國),5,蛇牌,soap_bar,100g,泰國,3,8852086922392,蛇牌舒緩皂薰衣草 100克 x 3塊[平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8765001_S_25392,G5_cffac0731717c121,蛇牌 brand·snake·薰衣草 香皂 100g (泰國),5,蛇牌,soap_bar,100g,泰國,1,8852086002797,薰衣草味涼感抗菌香皂 100g | 8852086002797 | 平行進口商品,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H0229003_S_5TAD-3593290021956,G5_a174df8a2ffa116a,tade PAYS DU LEVANT 月桂油阿勒頗·法國 香皂 200g (阿拉伯敘利亞共和國(敘利亞)),5,tade PAYS DU LEVANT,soap_bar,200g,阿拉伯敘利亞共和國(敘利亞),1,,法國35%月桂油阿勒頗手工皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H0229003_S_5TAD-3593290021987,G5_a174df8a2ffa116a,tade PAYS DU LEVANT 月桂油阿勒頗·法國 香皂 200g (阿拉伯敘利亞共和國(敘利亞)),5,tade PAYS DU LEVANT,soap_bar,200g,阿拉伯敘利亞共和國(敘利亞),1,,法國15%月桂油阿勒頗手工皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H0229003_S_5TAD-3593290022014,G5_a174df8a2ffa116a,tade PAYS DU LEVANT 月桂油阿勒頗·法國 香皂 200g (阿拉伯敘利亞共和國(敘利亞)),5,tade PAYS DU LEVANT,soap_bar,200g,阿拉伯敘利亞共和國(敘利亞),1,,法國25%月桂油阿勒頗手工皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H0229003_S_5TAD-3593290033225,G5_a174df8a2ffa116a,tade PAYS DU LEVANT 月桂油阿勒頗·法國 香皂 200g (阿拉伯敘利亞共和國(敘利亞)),5,tade PAYS DU LEVANT,soap_bar,200g,阿拉伯敘利亞共和國(敘利亞),1,,法國40%月桂油阿勒頗手工皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H0229003_S_5TAD-3593290035175,G5_a174df8a2ffa116a,tade PAYS DU LEVANT 月桂油阿勒頗·法國 香皂 200g (阿拉伯敘利亞共和國(敘利亞)),5,tade PAYS DU LEVANT,soap_bar,190g,阿拉伯敘利亞共和國(敘利亞),1,,法國12%月桂油阿勒頗手工皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5985001_S_781890_3253581781890,G5_5eec86ba602de1b5,L'Occitane cerisier·fleurs·櫻花護膚 香皂 50g (法國),5,L'Occitane,soap_bar,50g,,1,3253581781890,櫻花護膚皂 50g [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5985003_S_781890-3253581781890,G5_5eec86ba602de1b5,L'Occitane cerisier·fleurs·櫻花護膚 香皂 50g (法國),5,L'Occitane,soap_bar,50g,,1,,櫻花護膚皂 50g [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H5985004_S_781890_3253581781890,G5_5eec86ba602de1b5,L'Occitane cerisier·fleurs·櫻花護膚 香皂 50g (法國),5,L'Occitane,soap_bar,50g,法國,1,3253581781890,櫻花護膚皂 50g [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S6478001_S_781890_3253581781890,G5_5eec86ba602de1b5,L'Occitane cerisier·fleurs·櫻花護膚 香皂 50g (法國),5,L'Occitane,soap_bar,50g,,1,3253581781890,Fleurs De Cerisier 櫻花護膚皂 50g [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S6478006_S_781890_3253581781890,G5_5eec86ba602de1b5,L'Occitane cerisier·fleurs·櫻花護膚 香皂 50g (法國),5,L'Occitane,soap_bar,50g,,1,3253581781890,Fleurs De Cerisier 櫻花護膚皂 50g [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6167001_S_9349254002035,G5_ad79377573a5ab19,Goat Soap 山羊奶·燕麥味·瘦羊 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,2,9349254002035,Goat Soap 瘦羊皂燕麥味100g*2（平行進口）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H6167002_S_9349254002035,G5_ad79377573a5ab19,Goat Soap 山羊奶·燕麥味·瘦羊 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,2,9349254002035,Goat Soap 瘦羊皂燕麥味100g*2（平行進口）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7096001_S_9349254002035,G5_ad79377573a5ab19,Goat Soap 山羊奶·燕麥味·瘦羊 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,2,9349254002035,Goat Soap 瘦羊皂燕麥味100g*2（平行進口）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8347001_S_GOAT-BP02,G5_ad79377573a5ab19,Goat Soap 山羊奶·燕麥味·瘦羊 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,1,,澳洲Goat Soap 純天然山羊奶手工皂-燕麥味 100g-02035 [平行進口貨品],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H8427001_S_9349254002035,G5_ad79377573a5ab19,Goat Soap 山羊奶·燕麥味·瘦羊 香皂 100g (澳洲),5,Goat Soap,soap_bar,100g,澳洲,1,9349254002035,純天然山羊奶皂 - 燕麥 100克 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343002_S_HK250827JJQT15362RMN01,G5_5d12cb07c4b36955,面部和身體·洗手·硫磺 香皂 85g (中國) #5d12cb,5,,soap_bar,85g,中國,1,,上海牌 硫磺香皂/香皂/肥皂/洗手皂/番鹼/上海硫磺香皂10%硫磺香皂面部和身體香皂85g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343003_S_HK250827JJQT15362RMN01,G5_5d12cb07c4b36955,面部和身體·洗手·硫磺 香皂 85g (中國) #5d12cb,5,,soap_bar,85g,中國,1,,上海牌 硫磺香皂/香皂/肥皂/洗手皂/番鹼/上海硫磺香皂10%硫磺香皂面部和身體香皂85g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343013_S_HK250827JJQT15362RMN01,G5_5d12cb07c4b36955,面部和身體·洗手·硫磺 香皂 85g (中國) #5d12cb,5,,soap_bar,85g,中國,1,,[85g] 上海牌 硫磺香皂/香皂/肥皂/洗手皂/番鹼/上海硫磺香皂10%硫磺香皂面部和身體香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H7343015_S_HK250827JJQT15362RMN01,G5_5d12cb07c4b36955,面部和身體·洗手·硫磺 香皂 85g (中國) #5d12cb,5,,soap_bar,85g,中國,1,,上海牌 硫磺香皂/香皂/肥皂/洗手皂/番鹼/上海硫磺香皂10%硫磺香皂面部和身體香皂85g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
H9822001_S_WW084-MiteSulfurSoap,G5_5d12cb07c4b36955,面部和身體·洗手·硫磺 香皂 85g (中國) #5d12cb,5,,soap_bar,85g,中國,3,,【3塊】上海牌香皂/香皂/肥皂/洗手皂/番碱/上海硫磺香皂10%硫磺香皂面部和身體香皂85g - 新包裝,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_GN-SB-CI-01,G5_c3ad33320c8a34b6,GrabNat 肉桂橙·植物 香皂 100g (土耳其),5,GrabNat,soap_bar,100g,土耳其,1,,肉桂皂天然手工皂 100克,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_GN-SB-CI-04,G5_c3ad33320c8a34b6,GrabNat 肉桂橙·植物 香皂 100g (土耳其),5,GrabNat,soap_bar,100g,土耳其,4,,肉桂手工皂天然手工皂4入組（4 x 100克）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_GN-SB-CR-01,G5_c3ad33320c8a34b6,GrabNat 肉桂橙·植物 香皂 100g (土耳其),5,GrabNat,soap_bar,100g,土耳其,1,,肉桂橙香皂天然手工皂100克,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_GN-SB-CR-04,G5_c3ad33320c8a34b6,GrabNat 肉桂橙·植物 香皂 100g (土耳其),5,GrabNat,soap_bar,100g,土耳其,4,,肉桂橙天然手工皂 4件裝（4 x 100克）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
S3046001_S_GN-SB-CR-10,G5_c3ad33320c8a34b6,GrabNat 肉桂橙·植物 香皂 100g (土耳其),5,GrabNat,soap_bar,100g,土耳其,10,,GrabNat 肉桂手工冷製香皂十入裝（10×100克）— 天然植物配方潔淨皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B1025001_S_4976631894225,G5_7a51276b12a70ead,PELICAN 背部祛痘去粉刺·潔膚 香皂 135g (日本),4,PELICAN,soap_bar,135g,日本,1,4976631894225,PELICAN 背部祛痘去粉刺專用 石鹼潔膚皂 135g 平行進口 新舊版本隨機發貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
